compressor_library,compressor_codec,compressor_version,compressor_flags,compression_speed,decompression_speed,original_size,compressed_size,compression_ratio,dataset
lzo,lzo1b,2.09,-999,13.18,518.69,125179,55353,44.22,canterbury/asyoulik.txt
lzo,lzo1c,2.09,-1,186.25,469.45,125179,74837,59.78,canterbury/asyoulik.txt
lzo,lzo1c,2.09,-2,180.03,488.22,125179,72367,57.81,canterbury/asyoulik.txt
lzo,lzo1c,2.09,-3,178.69,503.61,125179,70435,56.27,canterbury/asyoulik.txt
lzo,lzo1c,2.09,-4,157.45,499.81,125179,70977,56.7,canterbury/asyoulik.txt
lzo,lzo1c,2.09,-5,161.71,515.58,125179,69123,55.22,canterbury/asyoulik.txt
lzo,lzo1c,2.09,-6,153.08,529.03,125179,68395,54.64,canterbury/asyoulik.txt
lzo,lzo1c,2.09,-7,111.73,494.71,125179,67764,54.13,canterbury/asyoulik.txt
lzo,lzo1c,2.09,-8,108.65,508.3,125179,66993,53.52,canterbury/asyoulik.txt
lzo,lzo1c,2.09,-9,119.77,508.03,125179,66699,53.28,canterbury/asyoulik.txt
lzo,lzo1c,2.09,-99,85.04,503.44,125179,65060,51.97,canterbury/asyoulik.txt
lzo,lzo1c,2.09,-999,27.47,501.83,125179,57922,46.27,canterbury/asyoulik.txt
lzo,lzo1f,2.09,-1,157.36,397.01,125179,76758,61.32,canterbury/asyoulik.txt
lzo,lzo1f,2.09,-999,22.6,420.13,125179,60615,48.42,canterbury/asyoulik.txt
lzo,lzo1x,2.09,-1,320.08,416.77,125179,76164,60.84,canterbury/asyoulik.txt
lzo,lzo1x,2.09,-11,356.13,418.35,125179,82608,65.99,canterbury/asyoulik.txt
lzo,lzo1x,2.09,-12,334.53,410.74,125179,79100,63.19,canterbury/asyoulik.txt
lzo,lzo1x,2.09,-15,329.12,412.93,125179,77052,61.55,canterbury/asyoulik.txt
lzo,lzo1x,2.09,-999,7.36,415.11,125179,55931,44.68,canterbury/asyoulik.txt
lzo,lzo1y,2.09,-1,323.33,431.6,125179,77870,62.21,canterbury/asyoulik.txt
lzo,lzo1y,2.09,-999,7.22,419.31,125179,56617,45.23,canterbury/asyoulik.txt
lzo,lzo1z,2.09,-999,7.23,408.38,125179,56228,44.92,canterbury/asyoulik.txt
lzo,lzo2a,2.09,-999,27.86,362.91,125179,58472,46.71,canterbury/asyoulik.txt
lzrw,lzrw,15-Jul-1991,-1,210.53,384.72,125179,80465,64.28,canterbury/asyoulik.txt
lzrw,lzrw,15-Jul-1991,-2,213.88,412.11,125179,80292,64.14,canterbury/asyoulik.txt
lzrw,lzrw,15-Jul-1991,-3,220.36,425.22,125179,75206,60.08,canterbury/asyoulik.txt
lzrw,lzrw,15-Jul-1991,-4,240.3,428.12,125179,72046,57.55,canterbury/asyoulik.txt
lzrw,lzrw,15-Jul-1991,-5,111.01,413.58,125179,65036,51.95,canterbury/asyoulik.txt
lzvn,lzvn,2017-03-08,,41.7,778.44,125179,62140,49.64,canterbury/asyoulik.txt
quicklz,quicklz,1.5.0,-1,298.07,479.61,125179,72409,57.84,canterbury/asyoulik.txt
quicklz,quicklz,1.5.0,-2,154.76,455.7,125179,63545,50.76,canterbury/asyoulik.txt
quicklz,quicklz,1.5.0,-3,47.27,686.6,125179,64119,51.22,canterbury/asyoulik.txt
shrinker,shrinker,0.1,,284.61,1215.09,125179,72910,58.24,canterbury/asyoulik.txt
slz,slz_deflate,1.0.0,-1,215.76,263.33,125179,77108,61.6,canterbury/asyoulik.txt
slz,slz_deflate,1.0.0,-2,200.15,262.55,125179,74868,59.81,canterbury/asyoulik.txt
slz,slz_deflate,1.0.0,-3,200,262.58,125179,74868,59.81,canterbury/asyoulik.txt
slz,slz_gzip,1.0.0,-1,197.67,242.77,125179,77114,61.6,canterbury/asyoulik.txt
slz,slz_gzip,1.0.0,-2,184.15,242.07,125179,74874,59.81,canterbury/asyoulik.txt
slz,slz_gzip,1.0.0,-3,184.02,242.11,125179,74874,59.81,canterbury/asyoulik.txt
slz,slz_zlib,1.0.0,-1,185.42,219.83,125179,77126,61.61,canterbury/asyoulik.txt
slz,slz_zlib,1.0.0,-2,173.65,219.25,125179,74886,59.82,canterbury/asyoulik.txt
slz,slz_zlib,1.0.0,-3,173.7,219.3,125179,74886,59.82,canterbury/asyoulik.txt
snappy,snappy,1.1.4,,249.24,976.9,125179,77503,61.91,canterbury/asyoulik.txt
wflz,wflz,2015-09-16,,145.03,659.14,125179,89736,71.69,canterbury/asyoulik.txt
xpack,xpack,2016-06-02,-1,117.98,485.31,125179,53357,42.62,canterbury/asyoulik.txt
xpack,xpack,2016-06-02,-2,78.69,565.99,125179,50275,40.16,canterbury/asyoulik.txt
xpack,xpack,2016-06-02,-3,59.71,589.12,125179,49453,39.51,canterbury/asyoulik.txt
xpack,xpack,2016-06-02,-4,59.91,602.75,125179,49196,39.3,canterbury/asyoulik.txt
xpack,xpack,2016-06-02,-5,45.98,619.05,125179,48581,38.81,canterbury/asyoulik.txt
xpack,xpack,2016-06-02,-6,34.98,633.57,125179,48183,38.49,canterbury/asyoulik.txt
xpack,xpack,2016-06-02,-7,27.29,639.4,125179,47934,38.29,canterbury/asyoulik.txt
xpack,xpack,2016-06-02,-8,22.03,643.59,125179,47849,38.22,canterbury/asyoulik.txt
xpack,xpack,2016-06-02,-9,18.94,645.9,125179,47801,38.19,canterbury/asyoulik.txt
xz,xz,5.2.3,-0,16.41,45.39,125179,52338,41.81,canterbury/asyoulik.txt
xz,xz,5.2.3,-1,14.95,52.03,125179,48674,38.88,canterbury/asyoulik.txt
xz,xz,5.2.3,-2,12.14,53.89,125179,47794,38.18,canterbury/asyoulik.txt
xz,xz,5.2.3,-3,10.13,54.58,125179,47437,37.9,canterbury/asyoulik.txt
xz,xz,5.2.3,-4,4.4,57.12,125179,44610,35.64,canterbury/asyoulik.txt
xz,xz,5.2.3,-5,4.04,57.12,125179,44514,35.56,canterbury/asyoulik.txt
xz,xz,5.2.3,-6,4,57.38,125179,44489,35.54,canterbury/asyoulik.txt
xz,xz,5.2.3,-7,2.4,57.36,125179,44489,35.54,canterbury/asyoulik.txt
xz,xz,5.2.3,-8,2.17,57.38,125179,44489,35.54,canterbury/asyoulik.txt
xz,xz,5.2.3,-9,2.16,56.23,125179,44489,35.54,canterbury/asyoulik.txt
zlib,zlib,1.2.11,-1,78.55,277.27,125179,56797,45.37,canterbury/asyoulik.txt
zlib,zlib,1.2.11,-2,67.34,285.3,125179,54658,43.66,canterbury/asyoulik.txt
zlib,zlib,1.2.11,-3,45.85,297.69,125179,52669,42.07,canterbury/asyoulik.txt
zlib,zlib,1.2.11,-4,47.8,282.27,125179,51272,40.96,canterbury/asyoulik.txt
zlib,zlib,1.2.11,-5,28.33,274.65,125179,49628,39.65,canterbury/asyoulik.txt
zlib,zlib,1.2.11,-6,18.41,279.61,125179,48897,39.06,canterbury/asyoulik.txt
zlib,zlib,1.2.11,-7,16.3,279.66,125179,48807,38.99,canterbury/asyoulik.txt
zlib,zlib,1.2.11,-8,14.87,279.79,125179,48778,38.97,canterbury/asyoulik.txt
zlib,zlib,1.2.11,-9,14.87,279.78,125179,48778,38.97,canterbury/asyoulik.txt
zstd,zstd,1.3.4,-1,201.53,715.67,125179,54694,43.69,canterbury/asyoulik.txt
zstd,zstd,1.3.4,-2,161.58,595.24,125179,52103,41.62,canterbury/asyoulik.txt
zstd,zstd,1.3.4,-3,126.96,643.78,125179,50282,40.17,canterbury/asyoulik.txt
zstd,zstd,1.3.4,-4,94.58,516.13,125179,50998,40.74,canterbury/asyoulik.txt
zstd,zstd,1.3.4,-5,68.51,539.49,125179,49484,39.53,canterbury/asyoulik.txt
zstd,zstd,1.3.4,-6,52.45,580.07,125179,48500,38.74,canterbury/asyoulik.txt
zstd,zstd,1.3.4,-7,35.64,612.25,125179,47901,38.27,canterbury/asyoulik.txt
zstd,zstd,1.3.4,-8,29.13,624.06,125179,47631,38.05,canterbury/asyoulik.txt
zstd,zstd,1.3.4,-9,21.9,634.26,125179,47409,37.87,canterbury/asyoulik.txt
zstd,zstd,1.3.4,-10,17.26,639.73,125179,47282,37.77,canterbury/asyoulik.txt
zstd,zstd,1.3.4,-11,14.27,643,125179,47235,37.73,canterbury/asyoulik.txt
zstd,zstd,1.3.4,-12,12.45,643.74,125179,47223,37.72,canterbury/asyoulik.txt
zstd,zstd,1.3.4,-13,14.3,638.94,125179,47043,37.58,canterbury/asyoulik.txt
zstd,zstd,1.3.4,-14,9.44,596.62,125179,46947,37.5,canterbury/asyoulik.txt
zstd,zstd,1.3.4,-15,8.07,578.14,125179,45994,36.74,canterbury/asyoulik.txt
zstd,zstd,1.3.4,-16,7.77,581.04,125179,45870,36.64,canterbury/asyoulik.txt
zstd,zstd,1.3.4,-17,7.73,580.74,125179,45857,36.63,canterbury/asyoulik.txt
zstd,zstd,1.3.4,-18,7.69,580.74,125179,45857,36.63,canterbury/asyoulik.txt
zstd,zstd,1.3.4,-19,7.69,580.79,125179,45857,36.63,canterbury/asyoulik.txt
zstd,zstd,1.3.4,-20,7.06,583.23,125179,45820,36.6,canterbury/asyoulik.txt
zstd,zstd,1.3.4,-21,7.09,583.2,125179,45820,36.6,canterbury/asyoulik.txt
zstd,zstd,1.3.4,-22,7.09,583.3,125179,45820,36.6,canterbury/asyoulik.txt
zstd_fast,zstd_fast,1.3.4,--5,384.51,1189.27,125179,95502,76.29,canterbury/asyoulik.txt
zstd_fast,zstd_fast,1.3.4,--4,342.99,1105.36,125179,90986,72.68,canterbury/asyoulik.txt
zstd_fast,zstd_fast,1.3.4,--3,302.93,997.24,125179,85805,68.55,canterbury/asyoulik.txt
zstd_fast,zstd_fast,1.3.4,--2,264.54,918.14,125179,80571,64.36,canterbury/asyoulik.txt
zstd_fast,zstd_fast,1.3.4,--1,218.8,817.79,125179,71391,57.03,canterbury/asyoulik.txt
brotli,brotli,1.0.7,-0,296.09,325.78,24603,9282,37.73,canterbury/cp.html
brotli,brotli,1.0.7,-1,225.62,318.04,24603,9174,37.29,canterbury/cp.html
brotli,brotli,1.0.7,-2,117.4,382.34,24603,8457,34.37,canterbury/cp.html
brotli,brotli,1.0.7,-3,100.3,395.45,24603,8311,33.78,canterbury/cp.html
brotli,brotli,1.0.7,-4,60.15,385.23,24603,8093,32.89,canterbury/cp.html
brotli,brotli,1.0.7,-5,39.78,357.58,24603,7758,31.53,canterbury/cp.html
brotli,brotli,1.0.7,-6,38.24,362.75,24603,7706,31.32,canterbury/cp.html
brotli,brotli,1.0.7,-7,28.93,361.13,24603,7681,31.22,canterbury/cp.html
brotli,brotli,1.0.7,-8,26.46,363.24,24603,7675,31.2,canterbury/cp.html
brotli,brotli,1.0.7,-9,22.84,361.47,24603,7665,31.15,canterbury/cp.html
brotli,brotli,1.0.7,-10,2.33,256.01,24603,7003,28.46,canterbury/cp.html
brotli,brotli,1.0.7,-11,0.9,265.03,24603,6897,28.03,canterbury/cp.html
crush,crush,1.0,-0,3.17,290.01,24603,9513,38.67,canterbury/cp.html
crush,crush,1.0,-1,3.12,301.05,24603,9282,37.73,canterbury/cp.html
crush,crush,1.0,-2,3.06,302.97,24603,9128,37.1,canterbury/cp.html
csc,csc,2016-10-13,-1,19.8,51.25,24603,8636,35.1,canterbury/cp.html
csc,csc,2016-10-13,-2,16.74,52.79,24603,8407,34.17,canterbury/cp.html
csc,csc,2016-10-13,-3,9.1,51.7,24603,8399,34.14,canterbury/cp.html
csc,csc,2016-10-13,-4,7.17,52.82,24603,8265,33.59,canterbury/cp.html
csc,csc,2016-10-13,-5,4.6,54.08,24603,8105,32.94,canterbury/cp.html
density,density,0.14.2,-1,1220.39,966.07,24603,19147,77.82,canterbury/cp.html
density,density,0.14.2,-2,561.17,593.64,24603,17301,70.32,canterbury/cp.html
density,density,0.14.2,-3,198.35,201.52,24603,16029,65.15,canterbury/cp.html
fastlz,fastlz,0.1,-1,333.82,609.39,24603,12096,49.16,canterbury/cp.html
fastlz,fastlz,0.1,-2,290.6,575.64,24603,11723,47.65,canterbury/cp.html
gipfeli,gipfeli,2016-07-13,,347.46,446.89,24603,10204,41.47,canterbury/cp.html
lz4,lz4,1.8.3,,730.73,3434.73,24603,11905,48.39,canterbury/cp.html
lz4fast,lz4fast,1.8.3,-10,1687.68,5276.22,24603,15647,63.6,canterbury/cp.html
lz4fast,lz4fast,1.8.3,-20,2430.65,6265.09,24603,18181,73.9,canterbury/cp.html
lz4fast,lz4fast,1.8.3,-30,2891.75,7231.92,24603,19823,80.57,canterbury/cp.html
lz4fast,lz4fast,1.8.3,-40,3679.78,8050.72,24603,21405,87,canterbury/cp.html
lz4fast,lz4fast,1.8.3,-50,4306.49,8590.43,24603,22397,91.03,canterbury/cp.html
lz4fast,lz4fast,1.8.3,-60,4988.44,9041.9,24603,22874,92.97,canterbury/cp.html
lz4fast,lz4fast,1.8.3,-70,5928.43,10264.08,24603,23613,95.98,canterbury/cp.html
lz4fast,lz4fast,1.8.3,-80,6255.53,10033.85,24603,23575,95.82,canterbury/cp.html
lz4fast,lz4fast,1.8.3,-90,6843.67,10577.39,24603,23916,97.21,canterbury/cp.html
lz4hc,lz4hc,1.8.3,-1,121.99,3978.49,24603,10549,42.88,canterbury/cp.html
lz4hc,lz4hc,1.8.3,-2,122.08,3987.52,24603,10549,42.88,canterbury/cp.html
lz4hc,lz4hc,1.8.3,-3,112.21,3995.94,24603,10445,42.45,canterbury/cp.html
lz4hc,lz4hc,1.8.3,-4,104.1,4028,24603,10395,42.25,canterbury/cp.html
lz4hc,lz4hc,1.8.3,-5,95.53,4050.54,24603,10368,42.14,canterbury/cp.html
lz4hc,lz4hc,1.8.3,-6,87.61,4077.39,24603,10346,42.05,canterbury/cp.html
lz4hc,lz4hc,1.8.3,-7,79.72,4061.24,24603,10341,42.03,canterbury/cp.html
lz4hc,lz4hc,1.8.3,-8,74.17,4087.56,24603,10338,42.02,canterbury/cp.html
lz4hc,lz4hc,1.8.3,-9,73.21,4091.63,24603,10338,42.02,canterbury/cp.html
lz4hc,lz4hc,1.8.3,-10,37.62,4023.39,24603,10297,41.85,canterbury/cp.html
lz4hc,lz4hc,1.8.3,-11,35.96,4032.62,24603,10292,41.83,canterbury/cp.html
lz4hc,lz4hc,1.8.3,-12,28.02,3972.07,24603,10288,41.82,canterbury/cp.html
lzf,lzf,3.6,-0,300.34,740.21,24603,12383,50.33,canterbury/cp.html
lzf,lzf,3.6,-1,289.37,754.76,24603,11869,48.24,canterbury/cp.html
lzfse,lzfse,2017-03-08,,54.64,665.86,24603,8243,33.5,canterbury/cp.html
lzg,lzg,1.0.8,-1,6.25,724.96,24603,12704,51.64,canterbury/cp.html
lzg,lzg,1.0.8,-2,6.1,732.54,24603,12298,49.99,canterbury/cp.html
lzg,lzg,1.0.8,-3,5.95,734.83,24603,11660,47.39,canterbury/cp.html
lzg,lzg,1.0.8,-4,5.8,746.9,24603,11190,45.48,canterbury/cp.html
lzg,lzg,1.0.8,-5,5.74,754.9,24603,11045,44.89,canterbury/cp.html
lzg,lzg,1.0.8,-6,5.74,759.61,24603,11039,44.87,canterbury/cp.html
lzg,lzg,1.0.8,-7,5.61,762.1,24603,11013,44.76,canterbury/cp.html
lzg,lzg,1.0.8,-8,5.57,762.39,24603,11013,44.76,canterbury/cp.html
lzg,lzg,1.0.8,-9,5.33,766.5,24603,11013,44.76,canterbury/cp.html
lzham,lzham,1.0,-d26,9.18,88.2,24603,9020,36.66,canterbury/cp.html
lzham,lzham,1.0,-d26,5.08,93.05,24603,8471,34.43,canterbury/cp.html
lzham,lzham,1.0,-d26,4.72,92,24603,8437,34.29,canterbury/cp.html
lzham,lzham,1.0,-d26,4.39,92.33,24603,8408,34.17,canterbury/cp.html
lzham,lzham,1.0,-d26,4.27,92.79,24603,8393,34.11,canterbury/cp.html
lzjb,lzjb,2010,,281.71,585.16,24603,15017,61.04,canterbury/cp.html
lzlib,lzlib,1.8,-0,6.98,45.44,24603,7789,31.66,canterbury/cp.html
lzlib,lzlib,1.8,-1,12.86,43.48,24603,8233,33.46,canterbury/cp.html
lzlib,lzlib,1.8,-2,11.49,43.87,24603,8142,33.09,canterbury/cp.html
lzlib,lzlib,1.8,-3,9.74,44.4,24603,8017,32.59,canterbury/cp.html
lzlib,lzlib,1.8,-4,8.01,44.98,24603,7894,32.09,canterbury/cp.html
lzlib,lzlib,1.8,-5,6.45,45.53,24603,7751,31.5,canterbury/cp.html
lzlib,lzlib,1.8,-6,5.22,46,24603,7649,31.09,canterbury/cp.html
lzlib,lzlib,1.8,-7,4.47,46.34,24603,7608,30.92,canterbury/cp.html
lzlib,lzlib,1.8,-8,4.23,46.35,24603,7608,30.92,canterbury/cp.html
lzlib,lzlib,1.8,-9,4.04,46.36,24603,7610,30.93,canterbury/cp.html
lzma,lzma,16.04,-0,23.6,57.37,24603,8102,32.93,canterbury/cp.html
lzma,lzma,16.04,-1,23.79,58.5,24603,7991,32.48,canterbury/cp.html
lzma,lzma,16.04,-2,23.69,58.55,24603,7991,32.48,canterbury/cp.html
lzma,lzma,16.04,-3,22.7,58.56,24603,7990,32.48,canterbury/cp.html
lzma,lzma,16.04,-4,17.56,58.62,24603,7990,32.48,canterbury/cp.html
lzma,lzma,16.04,-5,1.31,60.28,24603,7624,30.99,canterbury/cp.html
lzma,lzma,16.04,-6,0.75,60.32,24603,7624,30.99,canterbury/cp.html
lzma,lzma,16.04,-7,0.74,60.47,24603,7587,30.84,canterbury/cp.html
lzma,lzma,16.04,-8,0.73,60.55,24603,7587,30.84,canterbury/cp.html
lzma,lzma,16.04,-9,0.73,60.44,24603,7587,30.84,canterbury/cp.html
lzmat,lzmat,1.01,,74.77,358.67,24603,9602,39.03,canterbury/cp.html
lzo,lzo1,2.09,-1,262.17,570.2,24603,12365,50.26,canterbury/cp.html
lzo,lzo1,2.09,-99,97.74,586.96,24603,11119,45.19,canterbury/cp.html
lzo,lzo1a,2.09,-1,251.4,668.18,24603,12240,49.75,canterbury/cp.html
lzo,lzo1a,2.09,-99,97.41,695.71,24603,11014,44.77,canterbury/cp.html
lzo,lzo1b,2.09,-1,274.55,972.76,24603,11706,47.58,canterbury/cp.html
lzo,lzo1b,2.09,-2,269.45,985.74,24603,11620,47.23,canterbury/cp.html
lzo,lzo1b,2.09,-3,265.13,998.9,24603,11496,46.73,canterbury/cp.html
lzo,lzo1b,2.09,-4,207.28,878.24,24603,11292,45.9,canterbury/cp.html
lzo,lzo1b,2.09,-5,202.79,889.32,24603,11086,45.06,canterbury/cp.html
lzo,lzo1b,2.09,-6,188.67,914.1,24603,10936,44.45,canterbury/cp.html
lzo,lzo1b,2.09,-7,148.17,895.66,24603,10962,44.56,canterbury/cp.html
lzo,lzo1b,2.09,-8,142.78,913.93,24603,10798,43.89,canterbury/cp.html
lzo,lzo1b,2.09,-9,147.83,919.6,24603,10670,43.37,canterbury/cp.html
lzo,lzo1b,2.09,-99,110.18,943.98,24603,10354,42.08,canterbury/cp.html
lzo,lzo1b,2.09,-999,47.56,1043.21,24603,9708,39.46,canterbury/cp.html
lzo,lzo1c,2.09,-1,276.46,1033.65,24603,11745,47.74,canterbury/cp.html
lzo,lzo1c,2.09,-2,259.9,1057.78,24603,11631,47.27,canterbury/cp.html
lzo,lzo1c,2.09,-3,247.35,1048.27,24603,11498,46.73,canterbury/cp.html
lzo,lzo1c,2.09,-4,177.61,907.26,24603,11239,45.68,canterbury/cp.html
lzo,lzo1c,2.09,-5,187.7,927.47,24603,11032,44.84,canterbury/cp.html
lzo,lzo1c,2.09,-6,181.61,940.37,24603,10872,44.19,canterbury/cp.html
lzo,lzo1c,2.09,-7,129.7,931.9,24603,10887,44.25,canterbury/cp.html
lzo,lzo1c,2.09,-8,132.18,938.19,24603,10745,43.67,canterbury/cp.html
lzo,lzo1c,2.09,-9,135.62,956.46,24603,10653,43.3,canterbury/cp.html
lzo,lzo1c,2.09,-99,100.03,984.91,24603,10304,41.88,canterbury/cp.html
lzo,lzo1c,2.09,-999,43.75,1100.41,24603,9623,39.11,canterbury/cp.html
lzo,lzo1f,2.09,-1,236.64,882.62,24603,11882,48.29,canterbury/cp.html
lzo,lzo1f,2.09,-999,39.55,850.11,24603,9652,39.23,canterbury/cp.html
lzo,lzo1x,2.09,-1,639.59,955.94,24603,11734,47.69,canterbury/cp.html
lzo,lzo1x,2.09,-11,698.53,996.4,24603,12452,50.61,canterbury/cp.html
lzo,lzo1x,2.09,-12,686.51,959.14,24603,12087,49.13,canterbury/cp.html
lzo,lzo1x,2.09,-15,682.79,969.96,24603,11909,48.4,canterbury/cp.html
lzo,lzo1x,2.09,-999,19.07,775.61,24603,9378,38.12,canterbury/cp.html
lzo,lzo1y,2.09,-1,630.07,937.11,24603,11768,47.83,canterbury/cp.html
lzo,lzo1y,2.09,-999,18.86,758.58,24603,9484,38.55,canterbury/cp.html
lzo,lzo1z,2.09,-999,18.58,740.56,24603,9433,38.34,canterbury/cp.html
lzo,lzo2a,2.09,-999,39.4,488.58,24603,9620,39.1,canterbury/cp.html
lzrw,lzrw,15-Jul-1991,-1,255.23,534.24,24603,13079,53.16,canterbury/cp.html
lzrw,lzrw,15-Jul-1991,-2,266.24,582.39,24603,12979,52.75,canterbury/cp.html
lzrw,lzrw,15-Jul-1991,-3,303.33,564.87,24603,11911,48.41,canterbury/cp.html
lzrw,lzrw,15-Jul-1991,-4,303.68,515.81,24603,11666,47.42,canterbury/cp.html
lzrw,lzrw,15-Jul-1991,-5,146.17,543.62,24603,10844,44.08,canterbury/cp.html
lzvn,lzvn,2017-03-08,,51.01,1072.59,24603,10156,41.28,canterbury/cp.html
quicklz,quicklz,1.5.0,-1,325.27,554.71,24603,11317,46,canterbury/cp.html
quicklz,quicklz,1.5.0,-2,174.64,529.1,24603,10516,42.74,canterbury/cp.html
quicklz,quicklz,1.5.0,-3,79.25,932.96,24603,9934,40.38,canterbury/cp.html
shrinker,shrinker,0.1,,389.92,2460.3,24603,11604,47.16,canterbury/cp.html
slz,slz_deflate,1.0.0,-1,340.64,386.51,24603,11208,45.56,canterbury/cp.html
slz,slz_deflate,1.0.0,-2,340.39,386.24,24603,11208,45.56,canterbury/cp.html
slz,slz_deflate,1.0.0,-3,340.57,386.39,24603,11208,45.56,canterbury/cp.html
slz,slz_gzip,1.0.0,-1,283.16,343.14,24603,11214,45.58,canterbury/cp.html
slz,slz_gzip,1.0.0,-2,283.06,343.08,24603,11214,45.58,canterbury/cp.html
slz,slz_gzip,1.0.0,-3,282.9,343.19,24603,11214,45.58,canterbury/cp.html
slz,slz_zlib,1.0.0,-1,270.39,298.1,24603,11226,45.63,canterbury/cp.html
slz,slz_zlib,1.0.0,-2,270.52,298.32,24603,11226,45.63,canterbury/cp.html
slz,slz_zlib,1.0.0,-3,269.9,298.19,24603,11226,45.63,canterbury/cp.html
snappy,snappy,1.1.4,,460.74,1692.09,24603,11838,48.12,canterbury/cp.html
wflz,wflz,2015-09-16,,103.86,1730.53,24603,13395,54.44,canterbury/cp.html
xpack,xpack,2016-06-02,-1,126.78,599.34,24603,8677,35.27,canterbury/cp.html
xpack,xpack,2016-06-02,-2,114.78,622.18,24603,8430,34.26,canterbury/cp.html
xpack,xpack,2016-06-02,-3,107.51,634.34,24603,8276,33.64,canterbury/cp.html
xpack,xpack,2016-06-02,-4,92.44,645.02,24603,8201,33.33,canterbury/cp.html
xpack,xpack,2016-06-02,-5,84.1,656.54,24603,8091,32.89,canterbury/cp.html
xpack,xpack,2016-06-02,-6,75.45,664.01,24603,7992,32.48,canterbury/cp.html
xpack,xpack,2016-06-02,-7,67.62,667.44,24603,7966,32.38,canterbury/cp.html
xpack,xpack,2016-06-02,-8,60.86,666.6,24603,7957,32.34,canterbury/cp.html
xpack,xpack,2016-06-02,-9,58,667.22,24603,7954,32.33,canterbury/cp.html
xz,xz,5.2.3,-0,21.09,52.82,24603,8189,33.28,canterbury/cp.html
xz,xz,5.2.3,-1,19.22,54.18,24603,8035,32.66,canterbury/cp.html
xz,xz,5.2.3,-2,17.32,54.75,24603,7959,32.35,canterbury/cp.html
xz,xz,5.2.3,-3,14.01,55.26,24603,7924,32.21,canterbury/cp.html
xz,xz,5.2.3,-4,6.95,54.51,24603,7770,31.58,canterbury/cp.html
xz,xz,5.2.3,-5,4.63,55.3,24603,7641,31.06,canterbury/cp.html
xz,xz,5.2.3,-6,4.15,55.67,24603,7600,30.89,canterbury/cp.html
xz,xz,5.2.3,-7,1.27,55.7,24603,7600,30.89,canterbury/cp.html
xz,xz,5.2.3,-8,1.13,55.68,24603,7600,30.89,canterbury/cp.html
xz,xz,5.2.3,-9,1.13,53.72,24603,7600,30.89,canterbury/cp.html
zlib,zlib,1.2.11,-1,98.57,297.86,24603,9034,36.72,canterbury/cp.html
zlib,zlib,1.2.11,-2,92.33,302.71,24603,8817,35.84,canterbury/cp.html
zlib,zlib,1.2.11,-3,83.25,307.6,24603,8622,35.04,canterbury/cp.html
zlib,zlib,1.2.11,-4,68.26,305.09,24603,8225,33.43,canterbury/cp.html
zlib,zlib,1.2.11,-5,55.52,311.78,24603,8007,32.54,canterbury/cp.html
zlib,zlib,1.2.11,-6,46.47,314.69,24603,7961,32.36,canterbury/cp.html
zlib,zlib,1.2.11,-7,43.26,314.97,24603,7939,32.27,canterbury/cp.html
zlib,zlib,1.2.11,-8,40.35,314.91,24603,7940,32.27,canterbury/cp.html
zlib,zlib,1.2.11,-9,40.31,315.43,24603,7940,32.27,canterbury/cp.html
zstd,zstd,1.3.4,-1,222.55,695.59,24603,8838,35.92,canterbury/cp.html
zstd,zstd,1.3.4,-2,250.27,660.09,24603,8656,35.18,canterbury/cp.html
zstd,zstd,1.3.4,-3,198.81,684.86,24603,8487,34.5,canterbury/cp.html
zstd,zstd,1.3.4,-4,122.96,653.64,24603,8177,33.24,canterbury/cp.html
zstd,zstd,1.3.4,-5,114.64,660.55,24603,8082,32.85,canterbury/cp.html
zstd,zstd,1.3.4,-6,92.63,675.16,24603,8014,32.57,canterbury/cp.html
zstd,zstd,1.3.4,-7,67.82,688.95,24603,7962,32.36,canterbury/cp.html
zstd,zstd,1.3.4,-8,67.75,689.08,24603,7962,32.36,canterbury/cp.html
zstd,zstd,1.3.4,-9,59.6,697.13,24603,7920,32.19,canterbury/cp.html
zstd,zstd,1.3.4,-10,51.5,696.83,24603,7898,32.1,canterbury/cp.html
zstd,zstd,1.3.4,-11,46.42,700.56,24603,7896,32.09,canterbury/cp.html
zstd,zstd,1.3.4,-12,45.9,700.56,24603,7893,32.08,canterbury/cp.html
zstd,zstd,1.3.4,-13,24.7,696.24,24603,7889,32.07,canterbury/cp.html
zstd,zstd,1.3.4,-14,14.07,642.68,24603,8031,32.64,canterbury/cp.html
zstd,zstd,1.3.4,-15,12.46,658.31,24603,7862,31.96,canterbury/cp.html
zstd,zstd,1.3.4,-16,11.06,664.57,24603,7785,31.64,canterbury/cp.html
zstd,zstd,1.3.4,-17,10.23,668.71,24603,7761,31.54,canterbury/cp.html
zstd,zstd,1.3.4,-18,10.04,669.56,24603,7759,31.54,canterbury/cp.html
zstd,zstd,1.3.4,-19,10.03,669.76,24603,7759,31.54,canterbury/cp.html
zstd,zstd,1.3.4,-20,7.71,665.22,24603,7757,31.53,canterbury/cp.html
zstd,zstd,1.3.4,-21,7.71,665.34,24603,7757,31.53,canterbury/cp.html
zstd,zstd,1.3.4,-22,7.71,665.18,24603,7757,31.53,canterbury/cp.html
zstd_fast,zstd_fast,1.3.4,--5,555.06,1726.16,24603,14211,57.76,canterbury/cp.html
zstd_fast,zstd_fast,1.3.4,--4,460,1437.59,24603,13538,55.03,canterbury/cp.html
zstd_fast,zstd_fast,1.3.4,--3,403.26,1365.62,24603,12924,52.53,canterbury/cp.html
